demand_electricity,electricity_balance,pv,soc,delta_battery,supply_grid_power,heat_pump
-0.0,-0.9130000000009203,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9808999999993375,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9616999999996096,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.21497178432500377,-0.2495297387500628,0.0,-0.0
-0.0,0.0,0.0,0.2959266974000237,-1.3492485512503323,0.0,-0.0
-0.0,0.0,0.0,0.44268066440007725,-2.4458994500008924,0.0,-0.0
-0.0,1.9140164533336288,0.0,0.9,-7.621988926665379,0.0,-0.0
-0.0,9.012381078750087,0.0,0.9,0.0,0.0,-0.0
-0.0,7.153752293750948,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.6426444444443035,3.474300000001904,0.0,-0.0
-0.0,1.778063689487368,0.0,0.9,-4.28925925926161,0.0,-0.0
-0.0,1.6803843537521896,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8170801262963449,1.1194182949993443,0.0,-0.0
-0.0,0.0,0.0,0.720163506759325,1.3083743637497693,0.0,-0.0
-0.0,0.0,0.0,0.5803593183333732,1.8873565437503488,0.0,-0.0
-0.0,0.0,0.0,0.37921117018515615,2.71550000000093,0.0,-0.0
-0.0,-2.631049202500019,0.0,0.2,2.419350797499608,0.0,-0.0
-0.0,-5.3446999999994205,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.8056000000019594,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.0200999999979103,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8669000000011238,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5445000000013351,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1020999999989272,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9238000000009379,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.031399999997575,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8439000000009854,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0690375462502744,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2018550162501254,-0.03091693750208988,0.0,-0.0
-0.0,0.0,0.0,0.20286629637495537,-0.01685466874716626,0.0,-0.0
-0.0,0.0,0.0,0.20657716977499663,-0.06184789000068777,0.0,-0.0
-0.0,0.0,0.0,0.2884093330250556,-1.3638693875009833,0.0,-0.0
-0.0,0.0,0.0,0.3567825361999431,-1.1395533862481244,0.0,-0.0
-0.0,0.0,0.0,0.4830487202749568,-2.1044364012502284,0.0,-0.0
-0.0,0.0,0.0,0.7347260186750468,-4.1946216400014995,0.0,-0.0
-0.0,0.0,0.0,0.7798901694500021,-0.752735846249255,0.0,-0.0
-0.0,0.0,0.0,0.5844730924130143,2.6381305399993367,0.0,-0.0
-0.0,0.0,0.0,0.3946898406537452,2.562073898750132,0.0,-0.0
-0.0,0.0,0.0,0.33484279648704157,0.8079350962504988,0.0,-0.0
-0.0,-0.1102400549254258,0.0,0.2,1.820377752575061,0.0,-0.0
-0.0,-3.223299999999199,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.823399999999765,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.3352000000006683,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.922900000000027,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.495299999999133,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.019100000000435,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4199000000005526,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6936999999988984,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2222000000001572,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.948399999999765,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.995700000000852,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1232000000009066,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.07079242249885524,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2494089954500281,-0.8234832575004682,0.0,-0.0
-0.0,0.0,0.0,0.4361068593500086,-3.111631064999675,0.0,-0.0
-0.0,0.0,0.0,0.8357427346999524,-6.660597922499064,0.0,-0.0
-0.0,6.802406374583229,0.0,0.9,-1.0709544216674594,0.0,-0.0
-0.0,3.673101094998918,0.0,0.9,0.0,0.0,-0.0
-0.0,2.0489632837490546,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.6834945886112787,2.922823053747738,0.0,-0.0
-0.0,0.0,0.0,0.6243248461112673,0.7987915237501545,0.0,-0.0
-0.0,0.0,0.0,0.7314662875112128,-1.7856906899990932,0.0,-0.0
-0.0,0.0,0.0,0.8105661307863421,-1.3183307212521553,0.0,-0.0
-0.0,0.0,0.0,0.7331592939342574,1.044992297503144,0.0,-0.0
-0.0,0.0,0.0,0.4894037383788523,3.290699999997969,0.0,-0.0
-0.0,-0.8835495318853324,0.0,0.2,3.906950468114506,0.0,-0.0
-0.0,-4.070399999999836,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.191000000000258,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4590999999998076,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.736599999999953,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3808000000010452,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2115999999980431,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9601000000018302,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.959399999998368,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8652000000001862,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0723121500005823,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.29626269750044143,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2229563854250862,-0.3826064237514368,0.0,-0.0
-0.0,0.0,0.0,0.23504513472489952,-0.20147915499688837,0.0,-0.0
-0.0,0.0,0.0,0.3486258992749812,-1.893012742501362,0.0,-0.0
-0.0,0.0,0.0,0.6219841113499807,-4.555970201249989,0.0,-0.0
-0.0,0.0,0.0,0.7118901552500857,-1.4984340650017518,0.0,-0.0
-0.0,1.7887961245842179,0.0,0.9,-3.1351640791652375,0.0,-0.0
-0.0,5.261494874999175,0.0,0.9,0.0,0.0,-0.0
-0.0,2.6004799224990744,0.0,0.9,0.0,0.0,-0.0
-0.0,3.2831677112492956,0.0,0.9,0.0,0.0,-0.0
-0.0,1.1765701712505856,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8624569131482914,0.5068316724980655,0.0,-0.0
-0.0,0.0,0.0,0.5300643205556143,4.487300000001142,0.0,-0.0
-0.0,-0.07813167249863105,0.0,0.2,4.455868327500792,0.0,-0.0
-0.0,-4.238800000001447,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.7045999999991177,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.2591999999988275,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0500999999999294,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9609000000018566,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7495999999996457,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.08481586206812618,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.0029627586206968817,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.0029627586206968817,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.200558991957765,-0.009316532629416821,0.0,-0.0
-0.0,0.0,0.0,0.24201963329050954,-0.6910106888790758,0.0,-0.0
-0.0,0.0,0.0,0.42302183362327456,-3.016703338879416,0.0,-0.0
-0.0,0.0,0.0,0.6958021001310327,-4.546337775129302,0.0,-0.0
-0.0,3.0186145727298492,0.0,0.9,-3.403298331149455,0.0,-0.0
-0.0,6.416075018879302,0.0,0.9,0.0,0.0,-0.0
-0.0,5.1082505688794155,0.0,0.9,0.0,0.0,-0.0
-0.0,6.7375316526293005,0.0,0.9,0.0,0.0,-0.0
-0.0,6.415828136379302,0.0,0.9,0.0,0.0,-0.0
-0.0,3.202767701379301,0.0,0.9,0.0,0.0,-0.0
-0.0,3.172344926379189,0.0,0.9,0.0,0.0,-0.0
-0.0,0.7814462263793034,0.0,0.9,0.0,0.0,-0.0
-0.0,0.49087464012930304,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8997805363984753,0.0029627586205833722,0.0,-0.0
-0.0,0.0,0.0,0.8995610727969506,0.0029627586205833722,0.0,-0.0
-0.0,0.0,0.0,0.8993416091954091,0.0029627586208103907,0.0,-0.0
-0.0,0.0,0.0,0.899122145593876,0.0029627586206968817,0.0,-0.0
-0.0,0.0,0.0,0.8989026819923429,0.0029627586206968817,0.0,-0.0
-0.0,0.0,0.0,0.8986832183908182,0.0029627586205833722,0.0,-0.0
-0.0,0.0,0.0,0.8984637547892766,0.0029627586208103907,0.0,-0.0
-0.0,0.0,0.0,0.898244291187752,0.0029627586205833722,0.0,-0.0
-0.0,0.0,0.0,0.8351227586206632,0.8521406896556988,0.0,-0.0
-0.0,0.0,0.0,0.7469746104726795,1.18999999999778,0.0,-0.0
-0.0,0.0,0.0,0.675107943805964,0.9702000000006598,0.0,-0.0
-0.0,0.0,0.0,0.5647794991763123,1.4894340025002974,0.0,-0.0
-0.0,0.0,0.0,0.5394800784355982,0.3415421799996409,0.0,-0.0
-0.0,0.0,0.0,0.5924566753855984,-0.8829432825000043,0.0,-0.0
-0.0,0.0,0.0,0.856559561735629,-4.401714772500508,0.0,-0.0
-0.0,9.591214348093244,0.0,0.9,-0.7240073044061843,0.0,-0.0
-0.0,9.433374496250684,0.0,0.9,0.0,0.0,-0.0
-0.0,9.221204196250012,0.0,0.9,0.0,0.0,-0.0
-0.0,7.27314852499962,0.0,0.9,0.0,0.0,-0.0
-0.0,0.6132146299996302,0.0,0.9,0.0,0.0,-0.0
-0.0,0.21608072250024157,0.0,0.9,0.0,0.0,-0.0
-0.0,3.738530908749418,0.0,0.9,0.0,0.0,-0.0
-0.0,0.8353168162503523,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8058115319445057,1.2715443187491735,0.0,-0.0
-0.0,0.0,0.0,0.5707744949074011,3.1730000000009118,0.0,-0.0
-0.0,0.0,0.0,0.23629301342592152,4.5154999999999745,0.0,-0.0
-0.0,-2.4356443187489543,0.0,0.2,0.48995568124994043,0.0,-0.0
-0.0,-2.6772000000019034,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.1286999999986165,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.783799999999701,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4871000000002823,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2410000000006676,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8328999999985173,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8599000000031082,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8986999999976886,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8837707712513616,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.21464737685002808,-0.24412294750046815,0.0,-0.0
-0.0,0.0,0.0,0.23515728402506111,-0.34183178625055016,0.0,-0.0
-0.0,0.0,0.0,0.34903548080002833,-1.8979699462494541,0.0,-0.0
-0.0,0.32306916708477196,0.0,0.9,-9.182741986666194,0.0,-0.0
-0.0,11.733860571250103,0.0,0.9,0.0,0.0,-0.0
-0.0,11.658277596249013,0.0,0.9,0.0,0.0,-0.0
-0.0,10.206256794999172,0.0,0.9,0.0,0.0,-0.0
-0.0,10.226587905001598,0.0,0.9,0.0,0.0,-0.0
-0.0,7.16592934999976,0.0,0.9,0.0,0.0,-0.0
-0.0,5.761913787500485,0.0,0.9,0.0,0.0,-0.0
-0.0,4.685658093747899,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7451860931482545,2.0899877424985642,0.0,-0.0
-0.0,0.0,0.0,0.48966016722235145,3.449599999999691,0.0,-0.0
-0.0,-2.7256877424988795,0.0,0.2,3.910412257501745,0.0,-0.0
-0.0,-4.973299999998289,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.35460000000171,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.91590000000042,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.1343999999990046,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.667599999999993,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3265000000010332,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8858000000013818,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.806999999999107,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8388999999972384,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9518000000016399,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.860606439998987,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.23605270564993558,-0.6008784274989262,0.0,-0.0
-0.0,0.0,0.0,0.37069940899994197,-2.244111722500107,0.0,-0.0
-0.0,0.0,0.0,0.5059673215999549,-2.254465210000216,0.0,-0.0
-0.0,0.0,0.0,0.8475916055748006,-5.693738066247428,0.0,-0.0
-0.0,2.525897120833426,0.0,0.9,-0.8734732404199895,0.0,-0.0
-0.0,0.0,0.0,0.8389709891665691,0.8238916462513171,0.0,-0.0
-0.0,0.0,0.0,0.8144985323148061,0.33037816749880095,0.0,-0.0
-0.0,0.5229950748297578,0.0,0.9,-1.4250244614198988,0.0,-0.0
-0.0,5.428634547499927,0.0,0.9,0.0,0.0,-0.0
-0.0,0.3497103262512032,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7849886950924918,1.552652616251361,0.0,-0.0
-0.0,0.0,0.0,0.5732553617590183,2.858400000001893,0.0,-0.0
-0.0,0.0,0.0,0.2501590654628807,4.3617999999978565,0.0,-0.0
-0.0,-2.1798526162513086,0.0,0.2,0.6771473837488896,0.0,-0.0
-0.0,-2.5585000000019136,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.609000000000833,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.319499999998243,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3099000000006527,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3714999999988322,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.104499999998552,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9236000000023523,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.878900000000158,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0659097887498705,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2317079802499735,-0.5284663374995584,0.0,-0.0
-0.0,0.0,0.0,0.2523412521501427,-0.3438878650028195,0.0,-0.0
-0.0,0.0,0.0,0.7099314308750071,-7.626502978747739,0.0,-0.0
-0.0,8.406049444584367,0.0,0.9,-3.167809485416549,0.0,-0.0
-0.0,10.396849272498882,0.0,0.9,0.0,0.0,-0.0
-0.0,12.958310782500991,0.0,0.9,0.0,0.0,-0.0
-0.0,14.120527461249376,0.0,0.9,0.0,0.0,-0.0
-0.0,7.210270101250972,0.0,0.9,0.0,0.0,-0.0
-0.0,12.79027609625011,0.0,0.9,0.0,0.0,-0.0
-0.0,7.1588607537477875,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8661698459261262,0.4567070799972964,0.0,-0.0
-0.0,0.0,0.0,0.8125202184261392,0.7242699712498241,0.0,-0.0
-0.0,0.0,0.0,0.6168016999074858,2.642200000001821,0.0,-0.0
-0.0,0.0,0.0,0.2031054036113197,5.5848999999982425,0.0,-0.0
-0.0,-5.073377051247572,0.0,0.2,0.04192294875281597,0.0,-0.0
-0.0,-3.8045999999999367,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.2094000000022334,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7608999999993102,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6031999999984237,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2848000000014963,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0061000000002878,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7578999999971074,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8937000000014448,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7741271212515439,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.20580826437505745,-0.09680440625095728,0.0,-0.0
-0.0,0.0,0.0,0.26463221600009396,-0.9803991937506086,0.0,-0.0
-0.0,0.0,0.0,0.7636850689250262,-8.31754754874887,0.0,-0.0
-0.0,6.60960175708224,0.0,0.9,-2.2719155179162303,0.0,-0.0
-0.0,13.470332670003177,0.0,0.9,0.0,0.0,-0.0
-0.0,5.452886991247902,0.0,0.9,0.0,0.0,-0.0
-0.0,9.869826207499996,0.0,0.9,0.0,0.0,-0.0
-0.0,7.78467123749971,0.0,0.9,0.0,0.0,-0.0
-0.0,1.654915351249855,0.0,0.9,0.0,0.0,-0.0
-0.0,1.449026485001173,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0823878500003852,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8058669584259552,1.2707960612496045,0.0,-0.0
-0.0,0.0,0.0,0.5260073130554407,3.7781052125019468,0.0,-0.0
-0.0,0.0,0.0,0.3607702760184826,2.2306999999989334,0.0,-0.0
-0.0,-0.8221012737489564,0.0,0.2,2.1703987262495157,0.0,-0.0
-0.0,-4.406800000001567,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9104000000002088,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0964999999996508,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5693999999987227,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0836000000012973,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1661000000008244,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.85469999999782,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7978000000005068,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7349287437506787,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2508418039250641,-0.8473633987510685,0.0,-0.0
-0.0,0.0,0.0,0.31067014452510755,-0.9971390100007241,0.0,-0.0
-0.0,0.0,0.0,0.7980312353749889,-8.122684847498022,0.0,-0.0
-0.0,6.883572335833941,0.0,0.9,-1.6994794104168518,0.0,-0.0
-0.0,11.268844931249482,0.0,0.9,0.0,0.0,-0.0
-0.0,11.229248443747919,0.0,0.9,0.0,0.0,-0.0
-0.0,9.843911686250893,0.0,0.9,0.0,0.0,-0.0
-0.0,9.037976101249983,0.0,0.9,0.0,0.0,-0.0
-0.0,9.652012797501826,0.0,0.9,0.0,0.0,-0.0
-0.0,1.1936224587504125,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8851669744443657,0.2002458450010632,0.0,-0.0
-0.0,0.0,0.0,0.8838394874072684,0.017921075000813858,0.0,-0.0
-0.0,0.0,0.0,0.49049133925912797,5.310199999999895,0.0,-0.0
-0.0,-3.0326669200000564,0.0,0.2,3.9216330799982275,0.0,-0.0
-0.0,-4.338100000001759,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.022799999999734,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.816199999998389,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9571000000021288,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7053999999998268,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8676999999988764,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4428000000016254,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0944999999999254,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8970999999994547,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7893213600004154,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.24665420412510067,-0.7775700687516777,0.0,-0.0
-0.0,0.0,0.0,0.3825589383501127,-2.2650789037502004,0.0,-0.0
-0.0,0.0,0.0,0.8437212824750248,-7.686039068748534,0.0,-0.0
-0.0,4.830292254585598,0.0,0.9,-0.9379786254162543,0.0,-0.0
-0.0,10.997196334999618,0.0,0.9,0.0,0.0,-0.0
-0.0,8.877720892497656,0.0,0.9,0.0,0.0,-0.0
-0.0,10.404940767501875,0.0,0.9,0.0,0.0,-0.0
-0.0,10.999008959998568,0.0,0.9,0.0,0.0,-0.0
-0.0,8.191483673752048,0.0,0.9,0.0,0.0,-0.0
-0.0,1.2785825797377113,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7972821417633488,1.3866910861947914,0.0,-0.0
-0.0,0.0,0.0,0.5009839443601712,4.000025664942897,0.0,-0.0
-0.0,-0.5569645123322932,0.0,0.2,4.063283248862312,0.0,-0.0
-0.0,-4.95074776119327,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.972947761194746,0.0,0.2,0.0,0.0,-0.0
-0.0,-5.205247761193959,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.814847761192823,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.3906477611938044,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2682477611965624,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.125047761192036,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9056119402991953,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0860000000000127,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9447999999988497,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.849591300001117,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.22937906877487163,-0.4896511462478603,0.0,-0.0
-0.0,0.0,0.0,0.23868962007500685,-0.15517585500225392,0.0,-0.0
-0.0,0.0,0.0,0.6888984115250032,-7.50347985749994,0.0,-0.0
-0.0,6.824799337080982,0.0,0.9,-3.5183598079166125,0.0,-0.0
-0.0,9.459979607502847,0.0,0.9,0.0,0.0,-0.0
-0.0,11.22823960750056,0.0,0.9,0.0,0.0,-0.0
-0.0,8.836717931249206,0.0,0.9,0.0,0.0,-0.0
-0.0,9.235170703750144,0.0,0.9,0.0,0.0,-0.0
-0.0,8.851671785000422,0.0,0.9,0.0,0.0,-0.0
-0.0,5.142823014999539,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8370839329628147,0.8493669050020014,0.0,-0.0
-0.0,0.0,0.0,0.8184163001851676,0.25201304249823603,0.0,-0.0
-0.0,0.0,0.0,0.5137105223147871,4.113528001250137,0.0,-0.0
-0.0,-1.1796079487501856,0.0,0.2,4.235092051249627,0.0,-0.0
-0.0,-5.018199999999069,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.798300000001973,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.709800000000314,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.152899999998681,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6635000000019318,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1370999999996911,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9247999999972762,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9384000000022752,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8327999999992245,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7587855362501684,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.22466715109990537,-0.41111918499842304,0.0,-0.0
-0.0,0.0,0.0,0.24274559247494928,-0.3013073562507317,0.0,-0.0
-0.0,0.0,0.0,0.7257936207500472,-8.050800471251632,0.0,-0.0
-0.0,7.646886330832364,0.0,0.9,-2.90343965416588,0.0,-0.0
-0.0,10.923519835001775,0.0,0.9,0.0,0.0,-0.0
-0.0,10.103419068749657,0.0,0.9,0.0,0.0,-0.0
-0.0,9.328336257500393,0.0,0.9,0.0,0.0,-0.0
-0.0,8.978208667498144,0.0,0.9,0.0,0.0,-0.0
-0.0,7.181437455001587,0.0,0.9,0.0,0.0,-0.0
-0.0,6.8083886650013365,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8569864329628721,0.5806831550012259,0.0,-0.0
-0.0,0.0,0.0,0.8889234108628333,-0.5322829649993525,0.0,-0.0
-0.0,0.0,0.0,0.6165678553073484,3.6767999999990466,0.0,-0.0
-0.0,0.0,0.0,0.3585308182702066,3.4835000000014134,0.0,-0.0
-0.0,-1.0788339533515794,0.0,0.2,2.1401660466477894,0.0,-0.0
-0.0,-2.5023000000019238,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.116499999996904,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4429999999993015,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.857500000001437,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.427199999999857,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.9256999999993241,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.807100000001128,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.268199999998842,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8388917612512222,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.23215851987503539,-0.5359753312505896,0.0,-0.0
-0.0,0.0,0.0,0.35176269140006394,-1.9934028587504757,0.0,-0.0
-0.0,0.0,0.0,0.6942375524000234,-5.7079143499993235,0.0,-0.0
-0.0,6.348988179583277,0.0,0.9,-3.429374126666277,0.0,-0.0
-0.0,12.569105590001502,0.0,0.9,0.0,0.0,-0.0
-0.0,11.092613351248046,0.0,0.9,0.0,0.0,-0.0
-0.0,11.124025326250578,0.0,0.9,0.0,0.0,-0.0
-0.0,7.19754069749966,0.0,0.9,0.0,0.0,-0.0
-0.0,9.745954942500145,0.0,0.9,0.0,0.0,-0.0
-0.0,6.235005771251588,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8512315164813307,0.6583745275020363,0.0,-0.0
-0.0,0.0,0.0,0.8417925724072627,0.12742574499991763,0.0,-0.0
-0.0,0.0,0.0,0.6385387410183511,2.743926723750307,0.0,-0.0
-0.0,0.0,0.0,0.3565387410184172,3.806999999999107,0.0,-0.0
-0.0,-4.370026996251467,0.0,0.2,2.1132730037486325,0.0,-0.0
-0.0,-6.215299999999843,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6156999999998334,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9433000000003628,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3182999999983167,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.322300000001178,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0476000000019212,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.8506999999976871,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.7635000000027501,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.37662033999976485,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2274797528751006,-0.45799588125167673,0.0,-0.0
-0.0,0.0,0.0,0.36764135742516546,-2.3360267425010806,0.0,-0.0
-0.0,0.0,0.0,0.8655091410500826,-8.297796393748618,0.0,-0.0
-0.0,8.694290338334367,0.0,0.9,-0.5748476491652907,0.0,-0.0
-0.0,10.680321358750117,0.0,0.9,0.0,0.0,-0.0
-0.0,11.476880644999031,0.0,0.9,0.0,0.0,-0.0
-0.0,6.861930878750735,0.0,0.9,0.0,0.0,-0.0
-0.0,8.995248673751691,0.0,0.9,0.0,0.0,-0.0
-0.0,8.279417078748482,0.0,0.9,0.0,0.0,-0.0
-0.0,5.059168461249446,0.0,0.9,0.0,0.0,-0.0
-0.0,0.1500744200001315,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8776387023149155,0.3018775187486405,0.0,-0.0
